device_id,rssi,snr,sf,inter_arrival_time,fcnt,label,attack_type
Dev_001,-73.67522940749325,-14.14024501696315,12,12.02697123006308,920,1,Distance Spoofing
Dev_004,-85.47077830909144,8.667379411547916,9,10.88712400238374,10803,0,Normal
Dev_001,-84.06591635391156,8.636615033147164,9,34.70537923381922,4942,0,Normal
Dev_004,-117.07143079371332,-18.91428101301947,12,0.03378098187136167,37968,1,Jamming DoS
Dev_001,-61.61743500060619,-10.718379721616829,11,8.511969695805615,9904,1,Distance Spoofing
Dev_005,-85.8499499647413,12.797206988102994,8,48.27135621896461,5845,0,Normal
Dev_003,-89.16594665140185,7.19953090359143,7,9.463870449574062,4058,0,Normal
Dev_005,-92.16854291336296,5.614647597661526,7,17.965385441143734,13280,0,Normal
Dev_003,-83.0144387267668,7.017127166927202,8,14.120324187581932,3578,0,Normal
Dev_003,-83.75174419148584,12.951099435027206,9,1.87048277526758,9822,0,Normal
Dev_002,-87.95250722524717,9.925655142030003,9,45.42767140219327,4733,0,Normal
Dev_005,-72.31882395570996,12.086837610142332,7,21.476469913959978,459,0,Normal
Dev_004,-87.57769108192016,7.943554228408122,9,7.244948497683646,2717,0,Normal
Dev_005,-73.73645815540934,12.32044636850257,7,69.247181576831,13904,0,Normal
Dev_001,-87.16261868370232,8.80559798008054,7,1.7154414405774001,10080,0,Normal
Dev_004,-76.63004272654115,12.470162358264997,8,35.917487057033384,5376,0,Normal
Dev_001,-83.182115623595,9.416292380596353,7,66.9188617199961,3012,0,Normal
Dev_005,-92.42762686889043,3.6871582980509725,7,31.309123430344865,10681,0,Normal
Dev_003,-105.56661429149834,1.861197387702509,8,17.63591410968612,7358,0,Normal
Dev_003,-86.9163670228574,9.357788948792745,7,1.6004974688408453,281,0,Normal
Dev_005,-117.73297544293465,-22.928663077860232,12,0.045593342486891834,38010,1,Jamming DoS
Dev_003,-62.0329646081576,-14.952648173812022,11,1.3889331832627718,3841,1,Distance Spoofing
Dev_004,-84.16041128462707,9.567607040639537,10,22.09332600168265,11737,0,Normal
Dev_003,-112.30503602910787,-17.405678747239648,12,0.009592256112168272,27638,1,Jamming DoS
Dev_005,-87.86786682756636,8.153550269668834,10,5.733187132810561,640,0,Normal
Dev_001,-102.87263138372391,0.8490836920986691,7,10.60776450186081,5261,0,Normal
Dev_004,-92.44928317357817,6.308884719037857,7,1.144932405126564,80,1,Replay Attack
Dev_001,-103.62874425396929,4.092772367436792,8,5.93043274585572,10932,0,Normal
Dev_002,-65.63429081777562,-11.151227768229003,12,25.757349450790546,9966,1,Distance Spoofing
Dev_003,-96.1297016541379,6.984573332686763,7,10.75661299550319,13166,0,Normal
Dev_003,-81.04443674861041,10.376146048348867,7,113.01887938256421,4615,0,Normal
Dev_003,-84.10022922830112,7.154107897744513,9,37.14374218593403,7821,0,Normal
Dev_003,-84.51572410999742,10.733829785333604,7,23.606806112136198,7199,0,Normal
Dev_002,-89.33177227232085,5.982537826875877,7,11.416262074522692,11412,0,Normal
Dev_004,-82.2006081744309,6.190278674157378,9,84.28608352390529,13244,0,Normal
Dev_001,-95.1209689430725,4.873927059495968,8,17.254905546116596,4593,0,Normal
Dev_002,-88.13723024220076,8.065103344238445,10,1.6737429953007035,2688,0,Normal
Dev_004,-79.47692597225077,9.76728726384336,7,16.30048948370421,6058,0,Normal
Dev_005,-80.23130954719187,12.000121331463346,8,38.51230949390414,7525,0,Normal
Dev_004,-102.55622250773439,1.6266363548062794,7,6.036642251487512,4451,0,Normal
Dev_001,-88.87180688293185,3.4601720356317625,8,27.164361454006475,48,1,Replay Attack
Dev_001,-96.48981567738043,2.0239916711085697,7,10.481289625785005,6377,0,Normal
Dev_001,-95.169355418334,2.8140130875224374,8,2.6112821623259324,3135,0,Normal
Dev_005,-92.96626156764079,6.91482712910566,7,18.103666734061573,2621,0,Normal
Dev_001,-99.3315740690146,3.860280421958128,8,12.7331160734729,1406,0,Normal
Dev_004,-99.42329747667063,6.139108852929281,8,2.288449053000604,6699,0,Normal
Dev_003,-77.5961191463468,11.708631080416996,9,46.774899565020455,12909,0,Normal
Dev_003,-80.74494782542574,11.098033058192442,8,92.00628272176624,12103,0,Normal
Dev_004,-62.38334975412187,-16.37078474808988,11,7.881295593664203,3627,1,Distance Spoofing
Dev_004,-77.66625823529763,11.338772700735856,7,1.1162920591777115,4605,0,Normal
Dev_002,-92.04494351669116,9.57365291478011,8,37.759424719252365,5376,0,Normal
Dev_003,-107.76980457050706,-0.7209380813990303,7,17.085171569778183,5306,0,Normal
Dev_003,-94.15502120422373,10.38783734844808,8,45.6094107321325,4398,0,Normal
Dev_005,-121.00252069736352,-24.634558911511967,12,0.018302464941973892,27658,1,Jamming DoS
Dev_003,-79.78587859337175,9.017084207606457,8,17.843223518041622,2513,0,Normal
Dev_004,-111.10185391366946,-18.93426865926463,12,0.0173211180622726,376,1,Jamming DoS
Dev_001,-104.29236058189595,0.9946750643988981,7,8.420595370435699,5299,0,Normal
Dev_002,-95.96228132661004,3.708691856550682,9,49.317725053387726,2972,0,Normal
Dev_003,-94.92793425323441,6.9485384460525506,9,17.114249486473227,470,0,Normal
Dev_003,-79.59789875564798,13.606567883295043,7,27.570068493049472,7821,0,Normal
Dev_004,-84.62007210322496,6.79446213522388,10,36.01623879905857,10034,0,Normal
Dev_002,-96.47230994573822,5.893553083738078,8,99.60481133079738,13536,0,Normal
Dev_003,-93.57943576205084,8.010326441097348,7,3.142816222455623,14694,0,Normal
Dev_005,-100.32610776867779,-20.15360219606269,12,0.04292214005467138,15161,1,Jamming DoS
Dev_004,-99.66131866808126,-1.9503532951185854,9,11.275765609000997,9580,0,Normal
Dev_005,-90.79037208351265,3.317998776342959,9,4.466758969444937,8358,0,Normal
Dev_004,-84.97004733894157,7.622746604316618,7,60.378083524497775,11701,0,Normal
Dev_001,-69.34412406921537,-13.135688255791282,12,51.774869425386704,6385,1,Distance Spoofing
Dev_003,-95.61380740367984,5.527326809556178,9,37.63220195951375,10574,0,Normal
Dev_003,-100.79495829507674,1.2085508967830612,9,5.0701916912242915,1671,0,Normal
Dev_001,-86.65157995405588,8.163094854743912,7,8.727789009614725,9735,0,Normal
Dev_001,-90.31925989202769,7.947224368624919,9,29.94744615574675,12912,0,Normal
Dev_004,-85.40543101808144,5.577119828199999,7,14.07871908272579,10784,0,Normal
Dev_004,-88.23168809879674,9.576118832957386,8,97.64777955453555,5920,0,Normal
Dev_002,-95.03622354535972,4.578623639666756,7,71.23176828771491,13872,0,Normal
Dev_002,-74.8196166742196,11.06563229428222,7,21.391052863889954,14594,0,Normal
Dev_004,-94.53318461437188,7.626270849713687,8,17.690127839946875,11964,0,Normal
Dev_001,-92.22351458263083,4.334179261198544,8,38.764493968994735,9880,0,Normal
Dev_003,-85.58985624422904,6.735462244703958,10,12.968729623773726,7289,0,Normal
Dev_001,-90.0656617120724,6.409618231200726,8,3.7940597022318356,5657,0,Normal
Dev_002,-60.15023649727445,-18.735122775170137,12,37.90469857542611,601,1,Distance Spoofing
Dev_002,-72.39599495057628,10.592197223613733,8,46.788949732241434,4682,0,Normal
Dev_002,-79.13938254740307,11.409395136125532,8,5.766817440522614,11319,0,Normal
Dev_001,-89.81765821928627,4.445232846133191,8,8.353980460333668,14,1,Replay Attack
Dev_002,-94.6139950869515,4.509754685912222,8,14.582923935173977,3970,0,Normal
Dev_001,-80.11113083146122,7.070105103357916,8,19.19702492026972,13185,0,Normal
Dev_004,-97.31693677203836,1.8008964330597128,9,51.98121004800888,1,1,Replay Attack
Dev_002,-86.85799138237736,7.807162534450246,9,16.131461730879256,3102,0,Normal
Dev_003,-84.28594247446914,6.076700956397858,7,6.005074985929874,9016,0,Normal
Dev_005,-99.20359104070289,4.652439261025904,8,26.38457100315673,223,0,Normal
Dev_002,-90.20698555605588,11.762233190955744,8,64.95450823671256,6148,0,Normal
Dev_004,-66.95854377157245,-10.012158022636045,11,7.423149295042222,7509,1,Distance Spoofing
Dev_005,-81.20227929886146,10.46234827764131,7,13.958810265927701,2770,0,Normal
Dev_003,-88.32830163535805,5.992738948646565,9,63.43498451699927,5666,0,Normal
Dev_001,-89.3964471691112,8.521061134904398,8,20.543497311972224,9463,0,Normal
Dev_002,-100.33364857512797,4.576451827141619,7,43.04170152297483,36,1,Replay Attack
Dev_002,-83.91710157831439,9.97369855104698,8,18.116667419025635,9172,0,Normal
Dev_002,-94.72592326548668,4.166621904916834,9,28.63327383946885,10538,0,Normal
Dev_001,-98.26452107496459,5.487112517039093,7,86.5117238851235,11117,0,Normal
Dev_003,-99.94370587883228,4.242318558502044,7,19.638429694278344,7636,0,Normal
Dev_005,-84.60964148349917,10.465689703568694,7,5.999803359418221,1199,0,Normal
Dev_001,-109.27854750589145,2.594661403807066,7,59.44931143928296,7011,0,Normal
Dev_005,-100.5219841976565,0.17721815601220747,7,31.271259562519454,4025,0,Normal
Dev_004,-81.16937728253258,11.875042235946173,10,29.508489050098134,7650,0,Normal
Dev_005,-99.84205295523412,3.6428972538021167,8,45.544599434685104,8195,0,Normal
Dev_004,-84.72553581041643,7.408069176657414,10,7.428402070746813,4585,0,Normal
Dev_002,-78.20268325532074,12.416447392725525,7,4.179935546818713,1535,0,Normal
Dev_001,-92.28483553069196,3.729356190028729,10,39.34586886679567,9305,0,Normal
Dev_001,-101.09543125956112,2.239510527092958,10,21.689596509477617,6832,0,Normal
Dev_003,-87.47869648659842,8.020765127877747,10,18.15608021566804,11162,0,Normal
Dev_002,-74.9060647505261,10.705697259864419,8,101.64886032877797,5826,0,Normal
Dev_001,-80.66352672452778,8.445700907240928,7,43.91289723367197,6321,0,Normal
Dev_002,-89.25555173987534,9.20037746520738,7,19.862715840602387,1101,0,Normal
Dev_004,-96.57555509847755,6.84175326892591,8,4.619144893626913,3776,0,Normal
Dev_004,-91.66305103692652,7.2284447577577495,7,31.725208027186877,13175,0,Normal
Dev_001,-84.09241438116578,7.787286425123954,8,5.551238062739423,1098,0,Normal
Dev_005,-89.34504241636981,4.976087141987763,9,89.76301321983414,4482,0,Normal
Dev_001,-94.18964883126377,5.246907576444668,8,5.81395452373752,10207,0,Normal
Dev_003,-94.700297381808,2.3306633197966753,10,2.432872695404455,3286,0,Normal
Dev_005,-96.02233195891601,4.29422357830534,9,13.632554301554638,6994,0,Normal
Dev_001,-103.79823871703172,-0.9434234894432469,9,111.55628344852028,2642,0,Normal
Dev_001,-91.72591129686441,3.871975245889859,10,18.04858478208077,5735,0,Normal
Dev_002,-92.07011967749513,8.855088259129936,7,34.647904120500705,1842,0,Normal
Dev_002,-82.82497705435046,7.191320840960387,7,21.38905754960523,12956,0,Normal
Dev_004,-96.98535327395001,6.7787504733672375,7,20.121613959856116,7201,0,Normal
Dev_002,-83.77741685007683,6.983386055568404,7,22.770091682953005,917,0,Normal
Dev_001,-82.14401221546753,7.317094427133652,8,65.23029015965187,13939,0,Normal
Dev_003,-95.77864949901851,0.6126548014428197,10,18.965930933138925,3707,0,Normal
Dev_005,-92.59578168519825,6.981604588769746,9,7.577147213008882,10484,0,Normal
Dev_005,-89.09072011478271,7.271720193245745,9,4.685249397833309,8897,0,Normal
Dev_002,-95.89274747642385,8.13566766257211,9,27.33206737524766,12583,0,Normal
Dev_003,-102.26171206281472,5.754422251380351,8,4.490912718890381,8504,0,Normal
Dev_005,-84.13317670881385,10.138817460431072,8,6.488663309504138,9573,0,Normal
Dev_001,-90.23083533387313,8.60804105629462,9,45.77200911160655,9768,0,Normal
Dev_004,-83.02009609603336,10.202594176094445,9,22.946588366238956,4556,0,Normal
Dev_005,-94.55722475160073,4.388517626837091,8,52.05107414783782,11412,0,Normal
Dev_004,-86.95560266767936,8.860820567196267,9,43.05104853520307,10441,0,Normal
Dev_003,-91.18265771211505,4.334920780279052,7,1.6828398029482834,13890,0,Normal
Dev_002,-91.5908042897683,7.475346634293941,9,22.70836839742125,9804,0,Normal
Dev_005,-80.42165735450122,8.65068259228983,9,94.0541529271687,2564,0,Normal
Dev_004,-70.31865838806772,-11.493418340181552,11,1.7420022770646848,6090,1,Distance Spoofing
Dev_004,-87.10944174533564,5.893595994634698,9,38.7627576512495,3509,0,Normal
Dev_005,-84.18640934328445,8.555740908326095,7,37.76438378782539,13022,0,Normal
Dev_001,-91.9553978382023,9.89631382782031,7,81.72345077012427,9372,0,Normal
Dev_004,-91.20641840807892,8.589033392913635,7,28.460218030549154,7411,0,Normal
Dev_002,-85.68033612349794,10.758245898002489,7,10.964718505503257,400,0,Normal
Dev_005,-93.69327829843532,4.748907202972673,7,32.269193296407124,9837,0,Normal
Dev_002,-84.58896179312403,7.594773310061432,7,52.29809069220979,10887,0,Normal
Dev_005,-81.7221661380346,7.753251199712138,9,69.18716166895842,570,0,Normal
Dev_005,-88.85398617213559,5.962741216025494,9,36.48169618734159,2801,0,Normal
Dev_001,-100.99027553121545,3.0145132207730536,9,46.79826291684926,1595,0,Normal
Dev_004,-101.37604868679068,4.162807580521344,7,33.91089896957118,9476,0,Normal
Dev_001,-81.80463765629452,6.482750990425947,8,77.85205639859338,6778,0,Normal
Dev_003,-76.56464320512181,10.990183130896416,9,31.44045044367431,2474,0,Normal
Dev_002,-109.46608178419379,-1.6766122916703,8,10.55839306789359,5884,0,Normal
Dev_002,-89.08731084314131,3.743788805146896,10,4.9277162189772294,4850,0,Normal
Dev_005,-62.3367411031856,-11.637518654604825,11,9.724950415296732,2633,1,Distance Spoofing
Dev_005,-82.94349731088838,6.809365671104384,7,17.499143673178168,730,0,Normal
Dev_004,-98.37414965185391,3.072637850641937,7,20.721063253118878,3970,0,Normal
Dev_005,-88.22123255752604,2.3828300444388475,7,39.19597602305918,11081,0,Normal
Dev_002,-98.3268816794544,3.6622436436822694,7,5.774120359881141,2431,0,Normal
Dev_001,-76.51478278595857,8.31481736693631,7,16.8073023041541,3931,0,Normal
Dev_001,-89.96091480093398,6.283055796662343,9,26.383314538909417,2666,0,Normal
Dev_003,-83.8564233711464,9.499520487267592,7,65.42119380629063,6685,0,Normal
Dev_004,-81.34192187508404,11.514130707404227,7,53.91185208310965,11243,0,Normal
Dev_002,-81.11334950609337,11.553209857597459,7,6.89025194595466,3273,0,Normal
Dev_004,-83.88889043482187,6.942222080156755,9,22.270007042246487,7035,0,Normal
Dev_001,-92.67028114061898,4.154559677857655,9,96.32916556101262,9482,0,Normal
Dev_004,-95.84211151967602,6.199627438787842,8,12.07889001884216,2829,0,Normal
Dev_002,-99.19274410733674,3.687502262951963,9,21.985875564225324,2952,0,Normal
Dev_002,-91.94331714155537,3.6874870892959626,8,26.993710766119737,4376,0,Normal
Dev_003,-97.68646864340776,3.3099005116179145,7,6.923871949126349,11147,0,Normal
Dev_005,-94.11651579598288,6.699476961949872,7,28.340813054777687,8037,0,Normal
Dev_004,-89.69475473766357,6.777980117204946,10,59.918071812554444,4540,0,Normal
Dev_004,-84.41118757028089,8.591895305791548,8,22.679662671537056,7050,0,Normal
Dev_001,-114.61106974896266,-2.0654209900672265,7,17.180084280391593,2571,0,Normal
Dev_002,-79.19452741186973,12.552990476716763,10,27.54555659679251,13862,0,Normal
Dev_003,-91.5504735545797,5.233023891466313,8,56.73465881447844,5268,0,Normal
Dev_002,-69.4790578557076,9.421178231355386,10,1.1805497252499473,6871,0,Normal
Dev_002,-84.46435184153287,7.374709706446744,7,21.19939504902665,12445,0,Normal
Dev_001,-92.61035680228187,4.073280075887593,7,55.43120583922902,8919,0,Normal
Dev_002,-82.8571957942157,7.016220267089416,8,6.841564435579701,6196,0,Normal
Dev_005,-85.70627983122267,6.924680462485819,7,42.06906358199751,5424,0,Normal
Dev_002,-76.038426848654,11.792610981532881,7,37.75732563859546,11192,0,Normal
Dev_005,-90.51924904963614,8.209847556765048,7,37.79014262902932,9541,0,Normal
Dev_005,-111.48414432369486,0.07770036915736145,9,3.1425320722204853,7880,0,Normal
Dev_003,-78.53139986454056,10.048540725858707,8,16.902070359384005,11974,0,Normal
Dev_004,-71.13449161142589,12.783280912144042,9,1.4268583421031809,558,0,Normal
Dev_003,-98.73112751444022,1.6254670193089962,7,16.050074359289944,6012,0,Normal
Dev_004,-87.40653512830423,6.889849247441928,9,5.639718042525453,117,1,Replay Attack
Dev_004,-88.89048823362567,10.179095068425314,7,10.911012032353632,3296,0,Normal
Dev_001,-100.23203197133823,1.5150735520978698,8,12.55804401300694,12636,0,Normal
Dev_005,-81.41466285233126,7.831311259349375,8,9.866802191470343,3866,0,Normal
Dev_005,-81.47823943488898,13.363755690155449,10,18.224016542938482,6322,0,Normal
Dev_003,-84.11014700203262,8.134208951079815,8,13.582874854235405,8468,0,Normal
Dev_003,-88.19503196520017,5.815610486219312,7,2.176341022918357,3273,0,Normal
Dev_003,-90.34369615031078,8.84344501607736,7,36.91931668793485,5518,0,Normal
Dev_003,-88.22751742650401,4.676351810008665,8,10.970242115814518,2843,0,Normal
Dev_002,-75.98381604251621,13.018170833643264,7,9.832047017473668,13212,0,Normal
Dev_001,-96.58528494931569,3.9307420247794216,8,45.858867801852526,12609,0,Normal
Dev_002,-90.33607305921619,4.467059409123696,8,7.48620169673841,8417,0,Normal
Dev_003,-91.30903230543449,4.994048094491916,8,4.129900463076383,5345,0,Normal
Dev_005,-99.05274311450378,2.092770364771316,7,24.587602167290164,2619,0,Normal
Dev_004,-86.28974121913936,8.084959389899359,7,37.985964681373716,10240,0,Normal
Dev_002,-82.66824047868528,9.924216930062096,7,21.25734894802342,14569,0,Normal
Dev_003,-64.14789780403112,-10.453136904066708,11,10.196433000996382,6742,1,Distance Spoofing
Dev_003,-62.13662276132936,-16.274912776047195,12,12.969374981259527,1046,1,Distance Spoofing
Dev_002,-95.78317960780441,4.4457916994568585,9,22.815479169508055,13901,0,Normal
Dev_002,-90.1951075431582,-14.815667485556057,12,0.03936193938535462,47077,1,Jamming DoS
Dev_002,-85.34033611908322,10.708770738645903,7,5.2297482389861445,11175,0,Normal
Dev_003,-91.20306624132107,4.496479918701168,8,34.49872987069261,12942,0,Normal
Dev_003,-80.71132284461194,12.664061897859346,7,92.99776836333629,404,0,Normal
Dev_001,-88.74495376683484,4.970218331612917,10,55.65409430692483,10391,0,Normal
Dev_005,-86.68081573130249,8.67554782098288,9,13.484760964066627,4592,0,Normal
Dev_004,-97.0785735518921,6.0705195916337065,8,45.52495318954396,14139,0,Normal
Dev_002,-74.63630611205939,11.328691023707187,8,5.054946302710917,3796,0,Normal
Dev_003,-85.45958130707277,7.405092749459239,10,16.634894424006816,11105,0,Normal
Dev_003,-89.10328330759918,10.701821734171071,10,22.979679809200103,11819,0,Normal
Dev_001,-95.59135331253302,2.3471777754933956,9,1.5143971159990437,10420,0,Normal
Dev_001,-82.22076551580486,10.944390053081543,10,18.3360656368982,12915,0,Normal
Dev_001,-110.67176438337557,1.16472187082045,7,15.371441491468145,8559,0,Normal
Dev_004,-86.22763339668353,6.344224070253012,7,10.946661555248578,2607,0,Normal
Dev_002,-91.86891135614027,6.3709341056605,8,34.30165446163022,11308,0,Normal
Dev_001,-72.39466811797618,-10.831050317017596,12,1.3237138455957038,2892,1,Distance Spoofing
Dev_001,-83.54404648866364,10.861763632260022,7,9.673047808553932,1497,0,Normal
Dev_001,-86.23816141456165,11.720252470404164,8,69.46518758149384,14931,0,Normal
Dev_002,-102.67389955811244,1.8684344405794657,7,3.510978455614458,330,0,Normal
Dev_003,-84.65043426736096,8.219434876872716,7,53.326033478821465,2382,0,Normal
Dev_001,-73.17037477544717,10.983558139272416,7,3.52551556956774,8758,0,Normal
Dev_002,-97.27244527968783,1.0483002679507556,9,1.558475138586512,12271,0,Normal
Dev_005,-97.3723393350092,3.651459490943761,7,2.8301962158717764,4572,0,Normal
Dev_004,-101.17924854304829,6.04381100489746,9,120.99922421235034,7070,0,Normal
Dev_002,-88.41106850521555,10.814392969200536,8,54.67585912892982,1129,0,Normal
Dev_005,-84.40504684449753,8.69538809885307,7,3.5585456950905305,8031,0,Normal
Dev_004,-96.21485586222997,7.082617311046741,8,2.3863154108406066,1997,0,Normal
Dev_003,-89.7218572795584,9.208446915447162,8,60.57883410847135,11020,0,Normal
Dev_002,-83.36698591654991,10.653426002749322,9,7.738765450721681,4474,0,Normal
Dev_002,-81.35967500014452,12.341365408155259,8,61.42498719193343,8020,0,Normal
Dev_005,-90.8019771581887,3.0318640513071045,7,3.9712907542461267,14578,0,Normal
Dev_002,-83.96775348821741,11.436506905103519,7,1.0720279903641836,7748,0,Normal
Dev_004,-78.86332111277027,9.824208630887721,7,14.08192223384999,2340,0,Normal
Dev_003,-101.41050013954495,3.40454745095444,7,1.904706856504125,8530,0,Normal
Dev_001,-86.19928409655125,8.645952429569327,8,27.961656203343523,4534,0,Normal
Dev_002,-70.86313835228691,-9.531891022692232,11,7.646553015547299,3349,1,Distance Spoofing
Dev_001,-75.81933139253856,11.118543355091095,7,27.40979514160046,1480,0,Normal
Dev_001,-75.99500257312987,12.670344697377715,10,1.8741777221942633,35,1,Replay Attack
Dev_004,-79.88177608468658,4.855729916263375,8,9.824940693469483,14039,0,Normal
Dev_005,-97.50522519983681,1.4751749265819698,7,5.667008647689888,4546,0,Normal
Dev_003,-94.22669787408974,4.353713627863315,8,33.497711035047274,11425,0,Normal
Dev_001,-94.83853888096057,9.047438565466564,7,43.448946848163615,1920,0,Normal
Dev_001,-93.62586707318762,2.5440308267129788,7,24.77929641764133,9371,0,Normal
Dev_005,-87.08776659924665,4.555658957138793,7,27.50878309667181,2597,0,Normal
Dev_005,-77.50138445643532,9.875579919497959,7,32.030242073085596,83,0,Normal
Dev_005,-86.39284349992498,4.694889799677911,7,47.85547395257746,9705,0,Normal
Dev_004,-101.010119006102,-19.238139270718605,12,0.004222904998523187,23713,1,Jamming DoS
Dev_001,-89.38669528721424,7.3076231445823545,8,3.4188729447404635,8537,0,Normal
Dev_003,-93.92842372551527,6.069996674284672,7,9.659579971485034,14610,0,Normal
Dev_005,-64.18790616844151,-9.247556496178118,12,44.73975671301786,9341,1,Distance Spoofing
Dev_004,-106.64870165259588,2.2814524471374606,8,20.427832276021544,7048,0,Normal
Dev_002,-84.7966833451403,10.255597981341626,7,16.88235642558583,4696,0,Normal
Dev_005,-84.9644644650367,8.156477998455676,7,42.15061078717331,2266,0,Normal
Dev_003,-97.6497941759618,5.410962623008228,8,57.39559847305913,13830,0,Normal
Dev_001,-86.4218903809223,4.997902592964847,10,2.17030645449291,12995,0,Normal
Dev_003,-78.32749783355005,12.47310894330723,7,32.786310801086636,5621,0,Normal
Dev_003,-89.48021045536655,6.229354470530919,7,6.877014284156779,5996,0,Normal
Dev_001,-105.92391180668105,-0.8730309765732638,9,4.413675777287523,6725,0,Normal
Dev_002,-79.1366678281963,9.458559124277162,9,33.75900738826912,6185,0,Normal
Dev_001,-95.4315941482219,0.7398657500248866,10,29.55750148331642,12127,0,Normal
Dev_001,-103.59392868458436,2.536146140462949,8,25.828786683265566,3542,0,Normal
Dev_001,-87.09074283881093,6.342156037325206,7,31.557955279540508,13385,0,Normal
Dev_005,-98.07837841885507,3.4722533356557173,7,10.075685107323867,1376,0,Normal
Dev_004,-86.75577566355335,9.31630148237229,10,2.9065913138286703,13832,0,Normal
Dev_001,-90.16708168104924,6.270052007350559,7,5.9354837314679045,10108,0,Normal
Dev_001,-100.3689432854158,3.1588078159115733,7,23.136126281221948,11425,0,Normal
Dev_002,-82.41795688049307,10.146715183880657,7,23.320892903233432,3690,0,Normal
Dev_001,-89.53112509064474,10.561093192669297,7,41.73742150265316,3523,0,Normal
Dev_005,-112.40904240664388,-1.4696446627696043,7,1.2445650663668208,6660,0,Normal
Dev_001,-81.19198578965515,11.339941490037013,8,48.50909647676204,10137,0,Normal
Dev_003,-96.22660462370901,3.188222558592641,7,16.957632115221976,811,0,Normal
Dev_005,-89.40892136493537,4.049656050565556,7,8.85822062302366,14256,0,Normal
Dev_005,-91.72312244693725,5.887332550291473,7,46.06631922496575,929,0,Normal
Dev_004,-92.28235283123087,3.537825289796121,9,1.6654114929177106,843,0,Normal
Dev_005,-91.62781185285732,6.235499902045625,9,11.027036107795864,5658,0,Normal
Dev_003,-86.28878285824007,5.716369591343874,9,43.438098983525364,8876,0,Normal
Dev_002,-100.92325035062433,0.7881192622061188,8,21.688941206251894,13915,0,Normal
Dev_003,-90.96588226244684,7.1356182561179216,9,12.519768675111433,4377,0,Normal
Dev_001,-80.68654945028707,5.3127852737671954,10,21.122227664809877,118,1,Replay Attack
Dev_001,-96.7938455151478,5.522992144591315,7,1.852501599068276,95,1,Replay Attack
Dev_004,-88.66562478581828,7.2338023554817195,10,13.352941470984252,6760,0,Normal
Dev_004,-83.79545615890717,8.184138662376212,7,22.967669972232752,7170,0,Normal
Dev_004,-106.05920765401984,-19.260005209452128,12,0.036911752151343104,10962,1,Jamming DoS
Dev_003,-88.60262957621227,7.025963356808396,7,21.319778199317618,12631,0,Normal
Dev_001,-92.42139839843877,5.38943918177016,7,33.31997681566164,9089,0,Normal
Dev_001,-83.19832697110662,8.929309306866609,8,11.6200276740333,616,0,Normal
Dev_003,-86.34312105522639,4.749488526920684,8,1.1993469496670175,11332,0,Normal
Dev_003,-73.4832066376053,12.860509603788506,7,21.388001736148887,5754,0,Normal
Dev_003,-96.37384608409235,5.587004520473837,8,28.080143624542877,10736,0,Normal
Dev_005,-90.3451151095663,6.897717377741429,7,20.97985639414692,7508,0,Normal
Dev_002,-97.11258038150135,2.376848462477885,8,7.654837514788854,10286,0,Normal
Dev_002,-82.17500039855294,7.697768639546475,9,16.69148082765382,10173,0,Normal
Dev_001,-76.03177063621827,7.999572105494414,8,15.086900441766078,9476,0,Normal
Dev_001,-89.63952607612373,6.324355750693373,9,28.495968924537866,7811,0,Normal
Dev_002,-96.6676298720215,2.4806533480927078,10,5.080413318843181,13204,0,Normal
Dev_003,-89.86111381257862,7.990284365476374,10,16.04749988459828,12134,0,Normal
Dev_005,-92.28697200840497,5.98320714283295,8,29.237700562863,9755,0,Normal
Dev_002,-81.89968261229019,10.982808708881535,9,30.944865956532926,140,1,Replay Attack
Dev_005,-100.89801738163848,1.867704047332086,8,6.499679614889999,1720,0,Normal
Dev_005,-92.64760876597613,6.177680895109717,8,12.8103389901642,5359,0,Normal
Dev_002,-91.54540917757578,6.826916109925307,7,81.68088497382763,6653,0,Normal
Dev_004,-79.43151612877512,10.697395141739932,8,20.128934530333204,6742,0,Normal
Dev_001,-90.61546888243993,6.4682363274306365,7,27.331412991863445,6355,0,Normal
Dev_003,-80.74156219032652,8.202668699254186,9,22.547005303346154,13881,0,Normal
Dev_003,-81.22369028254721,10.413757948412982,9,2.8938752054173884,8437,0,Normal
Dev_002,-75.09987570455934,12.491197666193722,8,51.74096192322323,1303,0,Normal
Dev_002,-87.7780457474382,8.78544785501519,8,6.924269939348469,452,0,Normal
Dev_002,-89.23134633485145,4.299539262141103,7,5.410288306393586,9840,0,Normal
Dev_005,-101.4762596484268,3.3182681409318624,8,4.426685707609693,12773,0,Normal
Dev_004,-80.91390556102114,7.968412563240008,8,3.7709678284175623,5682,0,Normal
Dev_002,-88.73675053147795,7.204519177150528,8,22.5055811285286,2414,0,Normal
Dev_003,-92.16954966373225,5.076812554244405,7,25.850802738705838,8840,0,Normal
Dev_002,-87.88081557165681,10.076407274481276,8,49.813321623938236,2653,0,Normal
Dev_002,-88.38015810479396,6.5147834812185375,8,33.36492593178008,13906,0,Normal
Dev_003,-90.03855540716289,4.356557382816154,8,15.62804005447516,12727,0,Normal
Dev_003,-90.21196235099984,7.565360595583924,8,6.599865409933415,8434,0,Normal
Dev_001,-90.48601201556235,8.092693577342958,7,39.62484607280684,6588,0,Normal
Dev_003,-85.80131887777469,4.115547887340202,10,3.9964335306468493,1999,0,Normal
Dev_005,-86.26647234205925,9.022266561553216,8,24.99932961798079,3174,0,Normal
